gisjoin,name_dp,var_code,dp,name_sf,sf
G06022300,El Paso de Robles (Paso Robles) city,IFC001,11426,El Paso de Robles (Paso Robles) city,11426
G06022328,El Portal CDP,IFC001,276,El Portal CDP,276
G06022360,El Rancho CDP,IFC001,30,El Rancho CDP,30
G06022370,El Rio CDP,IFC001,1700,El Rio CDP,1700
G06022412,El Segundo city,IFC001,7410,El Segundo city,7410
G06022454,El Sobrante CDP,IFC001,5136,El Sobrante CDP,5136
G06022457,El Sobrante CDP,IFC001,3827,El Sobrante CDP,3827
G06022510,El Verano CDP,IFC001,1581,El Verano CDP,1581
G06022524,Elverta CDP,IFC001,1839,Elverta CDP,1839
G06022587,Emerald Lake Hills CDP,IFC001,1614,Emerald Lake Hills CDP,1614
G06022594,Emeryville city,IFC001,6646,Emeryville city,6646
G06022622,Empire CDP,IFC001,1328,Empire CDP,1328
G06022678,Encinitas city,IFC001,25740,Encinitas city,25740
G06022790,Escalon city,IFC001,2610,Escalon city,2610
G06022804,Escondido city,IFC001,48044,Escondido city,48044
G06022846,Esparto CDP,IFC001,1055,Esparto CDP,1055
G06022972,Etna city,IFC001,359,Etna city,359
G06023000,Eucalyptus Hills CDP,IFC001,1900,Eucalyptus Hills CDP,1900
G06023042,Eureka city,IFC001,11891,Eureka city,11891
G06023126,Exeter city,IFC001,3600,Exeter city,3600
G06023150,Fairbanks Ranch CDP,IFC001,1218,Fairbanks Ranch CDP,1218
G06023168,Fairfax town,IFC001,3585,Fairfax town,3585
G06023182,Fairfield city,IFC001,37184,Fairfield city,37184
G06023210,Fairmead CDP,IFC001,404,Fairmead CDP,404
G06023294,Fair Oaks CDP,IFC001,13558,Fair Oaks CDP,13558
G06023350,Fairview CDP,IFC001,3642,Fairview CDP,3642
G06023462,Fallbrook CDP,IFC001,10855,Fallbrook CDP,10855
G06023532,Fall River Mills CDP,IFC001,280,Fall River Mills CDP,280
G06023616,Farmersville city,IFC001,2726,Farmersville city,2726
G06023630,Farmington CDP,IFC001,98,Farmington CDP,98
G06023812,Fellows CDP,IFC001,40,Fellows CDP,40
G06023826,Felton CDP,IFC001,1895,Felton CDP,1895
G06023910,Ferndale city,IFC001,717,Ferndale city,717
G06023973,Fetters Hot Springs-Agua Caliente CDP,IFC001,1585,Fetters Hot Springs-Agua Caliente CDP,1585
G06023980,Fiddletown CDP,IFC001,126,Fiddletown CDP,126
G06024008,Fieldbrook CDP,IFC001,377,Fieldbrook CDP,377
G06024022,Fields Landing CDP,IFC001,143,Fields Landing CDP,143
G06024092,Fillmore city,IFC001,4408,Fillmore city,4408
G06024134,Firebaugh city,IFC001,2096,Firebaugh city,2096
G06024218,Fish Camp CDP,IFC001,153,Fish Camp CDP,153
G06024477,Florence-Graham CDP,IFC001,14765,Florence-Graham CDP,14765
G06024498,Florin CDP,IFC001,16070,Florin CDP,16070
G06024526,Floriston CDP,IFC001,43,Floriston CDP,43
G06024568,Flournoy CDP,IFC001,51,Flournoy CDP,51
G06024638,Folsom city,IFC001,26109,Folsom city,26109
G06024680,Fontana city,IFC001,51857,Fontana city,51857
G06024722,Foothill Farms CDP,IFC001,12607,Foothill Farms CDP,12607
G06024750,Forbestown CDP,IFC001,167,Forbestown CDP,167
G06024764,Ford City CDP,IFC001,1426,Ford City CDP,1426
G06024834,Foresthill CDP,IFC001,681,Foresthill CDP,681
G06024897,Forest Meadows CDP,IFC001,845,Forest Meadows CDP,845
G06024918,Forest Ranch CDP,IFC001,598,Forest Ranch CDP,598
G06024960,Forestville CDP,IFC001,1605,Forestville CDP,1605
G06025030,Fort Bidwell CDP,IFC001,126,Fort Bidwell CDP,126
G06025058,Fort Bragg city,IFC001,3196,Fort Bragg city,3196
G06025114,Fort Irwin CDP,IFC001,2487,Fort Irwin CDP,2487
G06025128,Fort Jones city,IFC001,344,Fort Jones city,344
G06025296,Fortuna city,IFC001,4991,Fortuna city,4991
G06025300,Fort Washington CDP,IFC001,101,Fort Washington CDP,101
G06025338,Foster City city,IFC001,12458,Foster City city,12458
G06025380,Fountain Valley city,IFC001,19164,Fountain Valley city,19164
G06025436,Fowler city,IFC001,1842,Fowler city,1842
G06025488,Franklin CDP,IFC001,1907,Franklin CDP,1907
G06025506,Franklin CDP,IFC001,69,Franklin CDP,69
G06025534,Frazier Park CDP,IFC001,1354,Frazier Park CDP,1354
G06025576,Freedom CDP,IFC001,806,Freedom CDP,806
G06025590,Freeport CDP,IFC001,25,Freeport CDP,25
G06026000,Fremont city,IFC001,73989,Fremont city,73989
G06026028,French Camp CDP,IFC001,575,French Camp CDP,575
G06026056,French Gulch CDP,IFC001,166,French Gulch CDP,166
G06026067,French Valley CDP,IFC001,6635,French Valley CDP,6635
G06027000,Fresno city,IFC001,171288,Fresno city,171288
G06027014,Friant CDP,IFC001,252,Friant CDP,252
G06027080,Fruitdale CDP,IFC001,379,Fruitdale CDP,379
G06027130,Fruitridge Pocket CDP,IFC001,1907,Fruitridge Pocket CDP,1907
G06027190,Fuller Acres CDP,IFC001,274,Fuller Acres CDP,274
G06028000,Fullerton city,IFC001,47869,Fullerton city,47869
G06028014,Fulton CDP,IFC001,207,Fulton CDP,207
G06028021,Furnace Creek CDP,IFC001,18,Furnace Creek CDP,18
G06028112,Galt city,IFC001,7678,Galt city,7678
G06028154,Garberville CDP,IFC001,434,Garberville CDP,434
G06028168,Gardena city,IFC001,21472,Gardena city,21472
G06028182,Garden Acres CDP,IFC001,3057,Garden Acres CDP,3057
G06028210,Garden Farms CDP,IFC001,169,Garden Farms CDP,169
G06029000,Garden Grove city,IFC001,47755,Garden Grove city,47755
G06029070,Garey CDP,IFC001,29,Garey CDP,29
G06029112,Garnet CDP,IFC001,2670,Garnet CDP,2670
G06029154,Gasquet CDP,IFC001,384,Gasquet CDP,384
G06029252,Gazelle CDP,IFC001,49,Gazelle CDP,49
G06029350,Georgetown CDP,IFC001,1069,Georgetown CDP,1069
G06029392,Gerber CDP,IFC001,420,Gerber CDP,420
G06029420,Geyserville CDP,IFC001,325,Geyserville CDP,325
G06029504,Gilroy city,IFC001,14854,Gilroy city,14854
G06029644,Glen Avon CDP,IFC001,6203,Glen Avon CDP,6203
G06030000,Glendale city,IFC001,76269,Glendale city,76269
G06030014,Glendora city,IFC001,17778,Glendora city,17778
G06030028,Glen Ellen CDP,IFC001,421,Glen Ellen CDP,421
G06030282,Golden Hills CDP,IFC001,3522,Golden Hills CDP,3522
G06030339,Gold Mountain CDP,IFC001,87,Gold Mountain CDP,87
G06030345,Gold River CDP,IFC001,3505,Gold River CDP,3505
G06030378,Goleta city,IFC001,11473,Goleta city,11473
G06030392,Gonzales city,IFC001,1989,Gonzales city,1989
G06030410,Good Hope CDP,IFC001,2370,Good Hope CDP,2370
G06030420,Goodyears Bar CDP,IFC001,51,Goodyears Bar CDP,51
G06030476,Goshen CDP,IFC001,840,Goshen CDP,840
G06030560,Graeagle CDP,IFC001,904,Graeagle CDP,904
G06030658,Grand Terrace city,IFC001,4649,Grand Terrace city,4649
G06030686,Grangeville CDP,IFC001,168,Grangeville CDP,168
G06030693,Granite Bay CDP,IFC001,7542,Granite Bay CDP,7542
G06030703,Granite Hills CDP,IFC001,1090,Granite Hills CDP,1090
G06030714,Graniteville CDP,IFC001,36,Graniteville CDP,36
G06030798,Grass Valley city,IFC001,6637,Grass Valley city,6637
G06030812,Graton CDP,IFC001,723,Graton CDP,723
G06030882,Grayson CDP,IFC001,280,Grayson CDP,280
G06030900,Greeley Hill CDP,IFC001,631,Greeley Hill CDP,631
G06030938,Greenacres CDP,IFC001,2062,Greenacres CDP,2062
G06030944,Green Acres CDP,IFC001,641,Green Acres CDP,641
G06030987,Greenfield CDP,IFC001,1358,Greenfield CDP,1358
G06030994,Greenfield city,IFC001,3752,Greenfield city,3752
G06031029,Greenhorn CDP,IFC001,140,Greenhorn CDP,140
G06031092,Green Valley CDP,IFC001,515,Green Valley CDP,515
G06031099,Green Valley CDP,IFC001,724,Green Valley CDP,724
G06031134,Greenview CDP,IFC001,100,Greenview CDP,100
G06031162,Greenville CDP,IFC001,613,Greenville CDP,613
G06031246,Grenada CDP,IFC001,193,Grenada CDP,193
G06031260,Gridley city,IFC001,2406,Gridley city,2406
G06031288,Grimes CDP,IFC001,145,Grimes CDP,145
G06031302,Grizzly Flats CDP,IFC001,645,Grizzly Flats CDP,645
G06031372,Groveland CDP,IFC001,353,Groveland CDP,353
G06031393,Grover Beach city,IFC001,5748,Grover Beach city,5748
G06031414,Guadalupe city,IFC001,1887,Guadalupe city,1887
G06031470,Guerneville CDP,IFC001,3343,Guerneville CDP,3343
G06031540,Guinda CDP,IFC001,123,Guinda CDP,123
G06031568,Gustine city,IFC001,2087,Gustine city,2087
G06031596,Hacienda Heights CDP,IFC001,16650,Hacienda Heights CDP,16650
G06031708,Half Moon Bay city,IFC001,4395,Half Moon Bay city,4395
G06031883,Hamilton Branch CDP,IFC001,434,Hamilton Branch CDP,434
G06031890,Hamilton City CDP,IFC001,539,Hamilton City CDP,539
G06031960,Hanford city,IFC001,18493,Hanford city,18493
G06032030,Happy Camp CDP,IFC001,646,Happy Camp CDP,646
G06032044,Harbison Canyon CDP,IFC001,1413,Harbison Canyon CDP,1413
G06032156,Hardwick CDP,IFC001,37,Hardwick CDP,37
G06032324,Hartland CDP,IFC001,69,Hartland CDP,69
G06032340,Hartley CDP,IFC001,949,Hartley CDP,949
G06032385,Hasley Canyon CDP,IFC001,406,Hasley Canyon CDP,406
G06032408,Hat Creek CDP,IFC001,194,Hat Creek CDP,194
G06032506,Hawaiian Gardens city,IFC001,3703,Hawaiian Gardens city,3703
G06032548,Hawthorne city,IFC001,29869,Hawthorne city,29869
G06032562,Hayfork CDP,IFC001,1213,Hayfork CDP,1213
G06033000,Hayward city,IFC001,48296,Hayward city,48296
G06033056,Healdsburg city,IFC001,4794,Healdsburg city,4794
G06033084,Heber CDP,IFC001,1192,Heber CDP,1192
G06033182,Hemet city,IFC001,35305,Hemet city,35305
G06033294,Herald CDP,IFC001,376,Herald CDP,376
G06033308,Hercules city,IFC001,8553,Hercules city,8553
G06033336,Herlong CDP,IFC001,139,Herlong CDP,139
G06033364,Hermosa Beach city,IFC001,10162,Hermosa Beach city,10162
G06033434,Hesperia city,IFC001,29004,Hesperia city,29004
G06033504,Hickman CDP,IFC001,203,Hickman CDP,203
G06033518,Hidden Hills city,IFC001,626,Hidden Hills city,626
G06033532,Hidden Meadows CDP,IFC001,1586,Hidden Meadows CDP,1586
G06033549,Hidden Valley Lake CDP,IFC001,2597,Hidden Valley Lake CDP,2597
G06033574,Highgrove CDP,IFC001,1227,Highgrove CDP,1227
G06033588,Highland city,IFC001,16578,Highland city,16578
G06033633,Highlands-Baywood Park CDP,IFC001,1467,Highlands-Baywood Park CDP,1467
G06033798,Hillsborough town,IFC001,3912,Hillsborough town,3912
G06033861,Hilmar-Irwin CDP,IFC001,1841,Hilmar-Irwin CDP,1841
G06033935,Hiouchi CDP,IFC001,166,Hiouchi CDP,166
G06034120,Hollister city,IFC001,10401,Hollister city,10401
G06034246,Holtville city,IFC001,1937,Holtville city,1937
G06034281,Home Garden CDP,IFC001,461,Home Garden CDP,461
G06034302,Home Gardens CDP,IFC001,2865,Home Gardens CDP,2865
G06034316,Homeland CDP,IFC001,2262,Homeland CDP,2262
G06034392,Homestead Valley CDP,IFC001,2198,Homestead Valley CDP,2198
G06034405,Homewood Canyon CDP,IFC001,36,Homewood Canyon CDP,36
G06034428,Honcut CDP,IFC001,115,Honcut CDP,115
G06034484,Hood CDP,IFC001,112,Hood CDP,112
G06034652,Hopland CDP,IFC001,287,Hopland CDP,287
G06034694,Hornbrook CDP,IFC001,156,Hornbrook CDP,156
G06034708,Hornitos CDP,IFC001,43,Hornitos CDP,43
G06034904,Hughson city,IFC001,2234,Hughson city,2234
G06034928,Humboldt Hill CDP,IFC001,1396,Humboldt Hill CDP,1396
G06036000,Huntington Beach city,IFC001,78003,Huntington Beach city,78003
G06036056,Huntington Park city,IFC001,15151,Huntington Park city,15151
G06036084,Huron city,IFC001,1602,Huron city,1602
G06036098,Hyampom CDP,IFC001,181,Hyampom CDP,181
G06036126,Hydesville CDP,IFC001,514,Hydesville CDP,514
G06036168,Idlewild CDP,IFC001,36,Idlewild CDP,36
G06036203,Idyllwild-Pine Cove CDP,IFC001,4116,Idyllwild-Pine Cove CDP,4116
G06036280,Imperial city,IFC001,4751,Imperial city,4751
G06036294,Imperial Beach city,IFC001,9882,Imperial Beach city,9882
G06036350,Independence CDP,IFC001,389,Independence CDP,389
G06036364,Indian Falls CDP,IFC001,33,Indian Falls CDP,33
G06036420,Indianola CDP,IFC001,378,Indianola CDP,378
G06036434,Indian Wells city,IFC001,5137,Indian Wells city,5137
G06036448,Indio city,IFC001,28971,Indio city,28971
G06036452,Indio Hills CDP,IFC001,358,Indio Hills CDP,358
G06036490,Industry city,IFC001,73,Industry city,73
G06036546,Inglewood city,IFC001,38429,Inglewood city,38429
G06036613,Interlaken CDP,IFC001,1759,Interlaken CDP,1759
G06036616,Inverness CDP,IFC001,1130,Inverness CDP,1130
G06036658,Inyokern CDP,IFC001,537,Inyokern CDP,537
G06036672,Ione city,IFC001,1635,Ione city,1635
G06036735,Iron Horse CDP,IFC001,168,Iron Horse CDP,168
G06036770,Irvine city,IFC001,83899,Irvine city,83899
G06036826,Irwindale city,IFC001,390,Irwindale city,390
G06036868,Isla Vista CDP,IFC001,5091,Isla Vista CDP,5091
G06036882,Isleton city,IFC001,425,Isleton city,425
G06036910,Ivanhoe CDP,IFC001,1217,Ivanhoe CDP,1217
G06036980,Jackson city,IFC001,2309,Jackson city,2309
G06037022,Jacumba CDP,IFC001,294,Jacumba CDP,294
G06037106,Jamestown CDP,IFC001,1645,Jamestown CDP,1645
G06037120,Jamul CDP,IFC001,1974,Jamul CDP,1974
G06037134,Janesville CDP,IFC001,615,Janesville CDP,615
G06037274,Jenner CDP,IFC001,158,Jenner CDP,158
G06037400,Johannesburg CDP,IFC001,139,Johannesburg CDP,139
G06037484,Johnstonville CDP,IFC001,395,Johnstonville CDP,395
G06037512,Johnsville CDP,IFC001,103,Johnsville CDP,103
G06037554,Joshua Tree CDP,IFC001,3808,Joshua Tree CDP,3808
G06037582,Julian CDP,IFC001,917,Julian CDP,917
G06037596,Junction City CDP,IFC001,361,Junction City CDP,361
G06037624,June Lake CDP,IFC001,820,June Lake CDP,820
G06037904,Keddie CDP,IFC001,65,Keddie CDP,65
G06037918,Keeler CDP,IFC001,67,Keeler CDP,67
G06037946,Keene CDP,IFC001,225,Keene CDP,225
G06038024,Kelly Ridge CDP,IFC001,1430,Kelly Ridge CDP,1430
G06038044,Kelseyville CDP,IFC001,1329,Kelseyville CDP,1329
G06038065,Kennedy CDP,IFC001,853,Kennedy CDP,853
G06038076,Kennedy Meadows CDP,IFC001,103,Kennedy Meadows CDP,103
G06038086,Kensington CDP,IFC001,2305,Kensington CDP,2305
G06038114,Kentfield CDP,IFC001,2758,Kentfield CDP,2758
G06038156,Kenwood CDP,IFC001,552,Kenwood CDP,552
G06038226,Kerman city,IFC001,3908,Kerman city,3908
G06038310,Kernville CDP,IFC001,1072,Kernville CDP,1072
G06038352,Keswick CDP,IFC001,194,Keswick CDP,194
G06038394,Kettleman City CDP,IFC001,367,Kettleman City CDP,367
G06038422,Keyes CDP,IFC001,1714,Keyes CDP,1714
G06038520,King City city,IFC001,3218,King City city,3218
G06038548,Kings Beach CDP,IFC001,2372,Kings Beach CDP,2372
G06038562,Kingsburg city,IFC001,4069,Kingsburg city,4069
G06038604,Kingvale CDP,IFC001,340,Kingvale CDP,340
G06038646,Kirkwood CDP,IFC001,757,Kirkwood CDP,757
G06038702,Klamath CDP,IFC001,406,Klamath CDP,406
G06038772,Knightsen CDP,IFC001,582,Knightsen CDP,582
G06038800,Knights Landing CDP,IFC001,343,Knights Landing CDP,343
G06039003,La Ca帶da Flintridge city,IFC001,7089,La Ca帶da Flintridge city,7089
G06039045,La Crescenta-Montrose CDP,IFC001,7350,La Crescenta-Montrose CDP,7350
G06039094,Ladera CDP,IFC001,539,Ladera CDP,539
G06039108,Ladera Heights CDP,IFC001,2867,Ladera Heights CDP,2867
G06039114,Ladera Ranch CDP,IFC001,7410,Ladera Ranch CDP,7410
G06039122,Lafayette city,IFC001,9651,Lafayette city,9651
G06039178,Laguna Beach city,IFC001,12923,Laguna Beach city,12923
G06039220,Laguna Hills city,IFC001,11046,Laguna Hills city,11046
G06039248,Laguna Niguel city,IFC001,25312,Laguna Niguel city,25312
G06039259,Laguna Woods city,IFC001,13016,Laguna Woods city,13016
G06039283,Lagunitas-Forest Knolls CDP,IFC001,897,Lagunitas-Forest Knolls CDP,897
G06039290,La Habra city,IFC001,19924,La Habra city,19924
G06039304,La Habra Heights city,IFC001,1880,La Habra Heights city,1880
G06039318,La Honda CDP,IFC001,472,La Honda CDP,472
G06039411,Lake Almanor Country Club CDP,IFC001,1430,Lake Almanor Country Club CDP,1430
G06039420,Lake Almanor Peninsula CDP,IFC001,561,Lake Almanor Peninsula CDP,561
G06039425,Lake Almanor West CDP,IFC001,475,Lake Almanor West CDP,475
G06039444,Lake Arrowhead CDP,IFC001,11875,Lake Arrowhead CDP,11875
G06039460,Lake California CDP,IFC001,1287,Lake California CDP,1287
G06039472,Lake City CDP,IFC001,50,Lake City CDP,50
G06039483,Lake Davis CDP,IFC001,155,Lake Davis CDP,155
G06039484,Lake Don Pedro CDP,IFC001,613,Lake Don Pedro CDP,613
G06039486,Lake Elsinore city,IFC001,16253,Lake Elsinore city,16253
G06039496,Lake Forest city,IFC001,27088,Lake Forest city,27088
G06039514,Lakehead CDP,IFC001,347,Lakehead CDP,347
G06039556,Lake Hughes CDP,IFC001,400,Lake Hughes CDP,400
G06039570,Lake Isabella CDP,IFC001,2164,Lake Isabella CDP,2164
G06039598,Lakeland Village CDP,IFC001,3967,Lakeland Village CDP,3967
G06039612,Lake Los Angeles CDP,IFC001,3658,Lake Los Angeles CDP,3658
G06039645,Lake Mathews CDP,IFC001,1978,Lake Mathews CDP,1978
G06039670,Lake Nacimiento CDP,IFC001,1776,Lake Nacimiento CDP,1776
G06039690,Lake of the Pines CDP,IFC001,1768,Lake of the Pines CDP,1768
G06039696,Lake of the Woods CDP,IFC001,480,Lake of the Woods CDP,480
G06039710,Lakeport city,IFC001,2395,Lakeport city,2395
G06039715,Lake Riverside CDP,IFC001,526,Lake Riverside CDP,526
G06039724,Lake San Marcos CDP,IFC001,2533,Lake San Marcos CDP,2533
G06039735,Lake Sherwood CDP,IFC001,593,Lake Sherwood CDP,593
G06039766,Lakeside CDP,IFC001,7776,Lakeside CDP,7776
G06039836,Lakeview CDP,IFC001,599,Lakeview CDP,599
G06039885,Lake Wildwood CDP,IFC001,2641,Lake Wildwood CDP,2641
G06039892,Lakewood city,IFC001,27470,Lakewood city,27470
G06040004,La Mesa city,IFC001,26167,La Mesa city,26167
G06040032,La Mirada city,IFC001,15092,La Mirada city,15092
G06040088,Lamont CDP,IFC001,3598,Lamont CDP,3598
G06040116,Lanare CDP,IFC001,147,Lanare CDP,147
G06040130,Lancaster city,IFC001,51835,Lancaster city,51835
G06040256,La Palma city,IFC001,5224,La Palma city,5224
G06040312,La Porte CDP,IFC001,145,La Porte CDP,145
G06040326,La Presa CDP,IFC001,10711,La Presa CDP,10711
G06040340,La Puente city,IFC001,9761,La Puente city,9761
G06040354,La Quinta city,IFC001,23489,La Quinta city,23489
G06040410,La Riviera CDP,IFC001,4762,La Riviera CDP,4762
G06040426,Larkfield-Wikiup CDP,IFC001,3596,Larkfield-Wikiup CDP,3596
G06040438,Larkspur city,IFC001,6376,Larkspur city,6376
G06040508,La Selva Beach CDP,IFC001,1376,La Selva Beach CDP,1376
G06040526,Las Flores CDP,IFC001,1969,Las Flores CDP,1969
G06040536,Las Flores CDP,IFC001,82,Las Flores CDP,82
G06040592,Las Lomas CDP,IFC001,623,Las Lomas CDP,623
G06040704,Lathrop city,IFC001,5261,Lathrop city,5261
G06040746,Laton CDP,IFC001,493,Laton CDP,493
G06040830,La Verne city,IFC001,11686,La Verne city,11686
G06040872,La Vina CDP,IFC001,67,La Vina CDP,67
G06040886,Lawndale city,IFC001,10151,Lawndale city,10151
G06040928,Laytonville CDP,IFC001,562,Laytonville CDP,562
G06040956,Lebec CDP,IFC001,594,Lebec CDP,594
G06040998,Lee Vining CDP,IFC001,112,Lee Vining CDP,112
G06041026,Leggett CDP,IFC001,78,Leggett CDP,78
G06041040,Le Grand CDP,IFC001,503,Le Grand CDP,503
G06041110,Lemon Cove CDP,IFC001,153,Lemon Cove CDP,153
G06041124,Lemon Grove city,IFC001,8868,Lemon Grove city,8868
G06041142,Lemon Hill CDP,IFC001,4588,Lemon Hill CDP,4588
G06041152,Lemoore city,IFC001,8632,Lemoore city,8632
G06041166,Lemoore Station CDP,IFC001,1627,Lemoore Station CDP,1627
G06041180,Lennox CDP,IFC001,5487,Lennox CDP,5487
G06041194,Lenwood CDP,IFC001,1282,Lenwood CDP,1282
G06041208,Leona Valley CDP,IFC001,677,Leona Valley CDP,677
G06041278,Lewiston CDP,IFC001,696,Lewiston CDP,696
G06041282,Lexington Hills CDP,IFC001,996,Lexington Hills CDP,996
G06041390,Likely CDP,IFC001,46,Likely CDP,46
G06041474,Lincoln city,IFC001,17457,Lincoln city,17457
G06041558,Lincoln Village CDP,IFC001,1671,Lincoln Village CDP,1671
G06041572,Linda CDP,IFC001,6084,Linda CDP,6084
G06041656,Lindcove CDP,IFC001,140,Lindcove CDP,140
G06041670,Linden CDP,IFC001,673,Linden CDP,673
G06041712,Lindsay city,IFC001,3193,Lindsay city,3193
G06041740,Linnell Camp CDP,IFC001,193,Linnell Camp CDP,193
G06041782,Litchfield CDP,IFC001,94,Litchfield CDP,94
G06041789,Little Grass Valley CDP,IFC001,159,Little Grass Valley CDP,159
G06041866,Little River CDP,IFC001,112,Little River CDP,112
G06041880,Littlerock CDP,IFC001,461,Littlerock CDP,461
G06041922,Live Oak CDP,IFC001,6726,Live Oak CDP,6726
G06041936,Live Oak city,IFC001,2498,Live Oak city,2498
G06041992,Livermore city,IFC001,30342,Livermore city,30342
G06042006,Livingston city,IFC001,3320,Livingston city,3320
G06042104,Lockeford CDP,IFC001,1221,Lockeford CDP,1221
G06042146,Lockwood CDP,IFC001,197,Lockwood CDP,197
G06042202,Lodi city,IFC001,23792,Lodi city,23792
G06042230,Lodoga CDP,IFC001,175,Lodoga CDP,175
G06042328,Loleta CDP,IFC001,341,Loleta CDP,341
G06042370,Loma Linda city,IFC001,9649,Loma Linda city,9649
G06042384,Loma Mar CDP,IFC001,67,Loma Mar CDP,67
G06042412,Loma Rica CDP,IFC001,985,Loma Rica CDP,985
G06042468,Lomita city,IFC001,8412,Lomita city,8412
G06042510,Lompico CDP,IFC001,550,Lompico CDP,550
G06042524,Lompoc city,IFC001,14416,Lompoc city,14416
G06042566,London CDP,IFC001,408,London CDP,408
G06042580,Lone Pine CDP,IFC001,1004,Lone Pine CDP,1004
G06042622,Long Barn CDP,IFC001,331,Long Barn CDP,331
G06043000,Long Beach city,IFC001,176032,Long Beach city,176032
