gisjoin,name_dp,var_code,dp,name_sf,sf
G56018225,Crowheart CDP,H76020,0,Crowheart CDP,1
G56018950,Daniel CDP,H76020,0,Daniel CDP,5
G56019385,Dayton town,H76020,0,Dayton town,6
G56019530,Deaver town,H76020,0,Deaver town,0
G56020110,Diamondville town,H76020,0,Diamondville town,6
G56020690,Dixon town,H76020,0,Dixon town,1
G56021125,Douglas city,H76020,58,Douglas city,39
G56021415,Dubois town,H76020,65,Dubois town,19
G56022720,East Thermopolis town,H76020,0,East Thermopolis town,8
G56023010,Eden CDP,H76020,0,Eden CDP,2
G56023155,Edgerton town,H76020,0,Edgerton town,2
G56024025,Elk Mountain town,H76020,0,Elk Mountain town,2
G56024750,Encampment town,H76020,0,Encampment town,8
G56025185,Esterbrook CDP,H76020,0,Esterbrook CDP,2
G56025330,Ethete CDP,H76020,0,Ethete CDP,7
G56025475,Etna CDP,H76020,0,Etna CDP,0
G56025620,Evanston city,H76020,96,Evanston city,95
G56025765,Evansville town,H76020,0,Evansville town,14
G56025910,Fairview CDP,H76020,0,Fairview CDP,4
G56026055,Farson CDP,H76020,5,Farson CDP,2
G56027650,Fontenelle CDP,H76020,0,Fontenelle CDP,0
G56027940,Fort Bridger CDP,H76020,11,Fort Bridger CDP,4
G56028230,Fort Laramie town,H76020,0,Fort Laramie town,4
G56028665,Fort Washakie CDP,H76020,32,Fort Washakie CDP,11
G56029300,Fox Farm-College CDP,H76020,0,Fox Farm-College CDP,36
G56029390,Fox Park CDP,H76020,0,Fox Park CDP,1
G56029825,Frannie town,H76020,0,Frannie town,1
G56030115,Freedom CDP,H76020,0,Freedom CDP,1
G56030985,Garland CDP,H76020,0,Garland CDP,1
G56031855,Gillette city,H76020,92,Gillette city,129
G56032290,Glendo town,H76020,0,Glendo town,3
G56032435,Glenrock town,H76020,129,Glenrock town,32
G56032870,Granger town,H76020,0,Granger town,5
G56033740,Green River city,H76020,38,Green River city,87
G56033885,Greybull town,H76020,4,Greybull town,25
G56034030,Grover CDP,H76020,0,Grover CDP,1
G56034320,Guernsey town,H76020,43,Guernsey town,18
G56035335,Hanna town,H76020,0,Hanna town,12
G56035552,Hartrandt CDP,H76020,0,Hartrandt CDP,3
G56035625,Hartville town,H76020,0,Hartville town,1
G56036060,Hawk Springs CDP,H76020,0,Hawk Springs CDP,1
G56037510,Hillsdale CDP,H76020,0,Hillsdale CDP,0
G56037727,Hill View Heights CDP,H76020,0,Hill View Heights CDP,1
G56037945,Hoback CDP,H76020,0,Hoback CDP,11
G56038307,Homa Hills CDP,H76020,5,Homa Hills CDP,2
G56038960,Hudson town,H76020,0,Hudson town,3
G56039105,Hulett town,H76020,13,Hulett town,2
G56039250,Huntley CDP,H76020,0,Huntley CDP,0
G56039395,Hyattville CDP,H76020,0,Hyattville CDP,1
G56040120,Jackson town,H76020,16,Jackson town,48
G56040265,James Town CDP,H76020,0,James Town CDP,5
G56040555,Jeffrey City CDP,H76020,0,Jeffrey City CDP,3
G56040945,Johnstown CDP,H76020,0,Johnstown CDP,1
G56041353,Kaycee town,H76020,35,Kaycee town,2
G56041860,Kelly CDP,H76020,0,Kelly CDP,3
G56042005,Kemmerer city,H76020,21,Kemmerer city,24
G56042730,Kirby town,H76020,0,Kirby town,1
G56043455,La Barge town,H76020,0,La Barge town,4
G56043745,La Grange town,H76020,2,La Grange town,2
G56044252,Lakeview North CDP,H76020,0,Lakeview North CDP,0
G56044615,Lance Creek CDP,H76020,0,Lance Creek CDP,1
G56044760,Lander city,H76020,16,Lander city,80
G56045050,Laramie city,H76020,147,Laramie city,156
G56046790,Lingle town,H76020,10,Lingle town,6
G56046935,Little America CDP,H76020,0,Little America CDP,0
G56047370,Lonetree CDP,H76020,1,Lonetree CDP,1
G56047805,Lost Springs town,H76020,0,Lost Springs town,0
G56047950,Lovell town,H76020,7,Lovell town,29
G56048240,Lucerne CDP,H76020,0,Lucerne CDP,12
G56048530,Lusk town,H76020,31,Lusk town,16
G56048675,Lyman town,H76020,0,Lyman town,15
G56049400,McKinnon CDP,H76020,0,McKinnon CDP,1
G56049775,Mammoth CDP,H76020,0,Mammoth CDP,3
G56049980,Manderson town,H76020,0,Manderson town,1
G56050270,Manville town,H76020,0,Manville town,2
G56050415,Marbleton town,H76020,16,Marbleton town,8
G56051285,Meadow Acres CDP,H76020,0,Meadow Acres CDP,2
G56051575,Medicine Bow town,H76020,0,Medicine Bow town,5
G56051720,Meeteetse town,H76020,34,Meeteetse town,8
G56052445,Midwest town,H76020,0,Midwest town,3
G56053460,Mills town,H76020,30,Mills town,35
G56054185,Moorcroft town,H76020,14,Moorcroft town,6
G56054402,Moose Wilson Road CDP,H76020,0,Moose Wilson Road CDP,26
G56055200,Mountain View CDP,H76020,0,Mountain View CDP,1
G56055345,Mountain View town,H76020,0,Mountain View town,8
G56056215,Newcastle city,H76020,0,Newcastle city,21
G56056520,Nordic CDP,H76020,0,Nordic CDP,6
G56056700,North Rock Springs CDP,H76020,36,North Rock Springs CDP,21
G56057375,Oakley CDP,H76020,0,Oakley CDP,2
G56057810,Opal town,H76020,0,Opal town,0
G56058100,Orin CDP,H76020,0,Orin CDP,0
G56058680,Osage CDP,H76020,4,Osage CDP,2
G56058970,Osmond CDP,H76020,0,Osmond CDP,3
G56059332,Owl Creek CDP,H76020,0,Owl Creek CDP,0
G56059985,Parkman CDP,H76020,0,Parkman CDP,1
G56060130,Pavillion town,H76020,0,Pavillion town,0
G56061435,Pine Bluffs town,H76020,11,Pine Bluffs town,9
G56061580,Pinedale town,H76020,22,Pinedale town,11
G56061610,Pine Haven town,H76020,0,Pine Haven town,9
G56062305,Powder River CDP,H76020,0,Powder River CDP,1
G56062450,Powell city,H76020,90,Powell city,46
G56062812,Purple Sage CDP,H76020,0,Purple Sage CDP,0
G56063100,Rafter J Ranch CDP,H76020,0,Rafter J Ranch CDP,6
G56063465,Ralston CDP,H76020,0,Ralston CDP,2
G56063755,Ranchester town,H76020,0,Ranchester town,12
G56063800,Ranchettes CDP,H76020,76,Ranchettes CDP,82
G56063900,Rawlins city,H76020,33,Rawlins city,74
G56064400,Red Butte CDP,H76020,0,Red Butte CDP,7
G56065060,Reliance CDP,H76020,0,Reliance CDP,8
G56066075,Riverside town,H76020,0,Riverside town,2
G56066220,Riverton city,H76020,120,Riverton city,93
G56066655,Robertson CDP,H76020,0,Robertson CDP,0
G56067090,Rock River town,H76020,0,Rock River town,4
G56067235,Rock Springs city,H76020,112,Rock Springs city,140
G56067440,Rolling Hills town,H76020,6,Rolling Hills town,2
G56067670,Ryan Park CDP,H76020,0,Ryan Park CDP,0
G56068685,Saratoga town,H76020,79,Saratoga town,33
G56069700,Shell CDP,H76020,0,Shell CDP,2
G56069845,Sheridan city,H76020,90,Sheridan city,143
G56070570,Shoshoni town,H76020,0,Shoshoni town,4
G56071150,Sinclair town,H76020,0,Sinclair town,4
G56071295,Slater CDP,H76020,0,Slater CDP,1
G56071350,Sleepy Hollow CDP,H76020,0,Sleepy Hollow CDP,3
G56071440,Smoot CDP,H76020,31,Smoot CDP,2
G56071800,South Greeley CDP,H76020,3,South Greeley CDP,26
G56071947,South Park CDP,H76020,0,South Park CDP,10
G56073180,Star Valley Ranch town,H76020,12,Star Valley Ranch town,32
G56073615,Story CDP,H76020,0,Story CDP,21
G56074195,Sundance town,H76020,2,Sundance town,14
G56074775,Superior town,H76020,0,Superior town,6
G56075355,Table Rock CDP,H76020,0,Table Rock CDP,0
G56075572,Taylor CDP,H76020,0,Taylor CDP,2
G56075790,Ten Sleep town,H76020,5,Ten Sleep town,5
G56075935,Teton Village CDP,H76020,0,Teton Village CDP,8
G56076370,Thayne town,H76020,0,Thayne town,5
G56076515,Thermopolis town,H76020,9,Thermopolis town,34
G56077530,Torrington city,H76020,90,Torrington city,47
G56078400,Turnerville CDP,H76020,0,Turnerville CDP,2
G56079125,Upton town,H76020,21,Upton town,12
G56079270,Urie CDP,H76020,0,Urie CDP,2
G56079705,Van Tassell town,H76020,0,Van Tassell town,0
G56080285,Veteran CDP,H76020,0,Veteran CDP,0
G56080575,Vista West CDP,H76020,0,Vista West CDP,12
G56081300,Wamsutter town,H76020,22,Wamsutter town,6
G56081640,Warren AFB CDP,H76020,5,Warren AFB CDP,1
G56081703,Washam CDP,H76020,0,Washam CDP,1
G56082967,Westview Circle CDP,H76020,0,Westview Circle CDP,1
G56083040,Wheatland town,H76020,57,Wheatland town,51
G56083100,Whiting CDP,H76020,0,Whiting CDP,2
G56083765,Wilson CDP,H76020,14,Wilson CDP,21
G56084852,Woods Landing-Jelm CDP,H76020,0,Woods Landing-Jelm CDP,1
G56084925,Worland city,H76020,51,Worland city,60
G56085015,Wright town,H76020,3,Wright town,5
G56086665,Yoder town,H76020,0,Yoder town,4
G56086737,Y-O Ranch CDP,H76020,0,Y-O Ranch CDP,1
G56000245,Afton town,H76021,25,Afton town,23
G56000680,Albany CDP,H76021,0,Albany CDP,0
G56000825,Albin town,H76021,2,Albin town,1
G56001115,Alcova CDP,H76021,14,Alcova CDP,5
G56001695,Alpine town,H76021,24,Alpine town,9
G56001888,Alpine Northeast CDP,H76021,0,Alpine Northeast CDP,3
G56001936,Alpine Northwest CDP,H76021,2,Alpine Northwest CDP,1
G56001985,Alta CDP,H76021,7,Alta CDP,8
G56002877,Antelope Hills CDP,H76021,0,Antelope Hills CDP,2
G56002900,Antelope Valley-Crestview CDP,H76021,0,Antelope Valley-Crestview CDP,11
G56003000,Arapahoe CDP,H76021,25,Arapahoe CDP,18
G56003245,Arlington CDP,H76021,0,Arlington CDP,0
G56003652,Arrowhead Springs CDP,H76021,0,Arrowhead Springs CDP,3
G56003725,Arvada CDP,H76021,0,Arvada CDP,1
G56004015,Atlantic City CDP,H76021,0,Atlantic City CDP,1
G56004160,Auburn CDP,H76021,0,Auburn CDP,2
G56004740,Baggs town,H76021,0,Baggs town,4
G56004885,Bairoil town,H76021,0,Bairoil town,3
G56005245,Bar Nunn town,H76021,22,Bar Nunn town,19
G56005320,Basin town,H76021,8,Basin town,25
G56005625,Bear River town,H76021,11,Bear River town,4
G56006045,Bedford CDP,H76021,0,Bedford CDP,2
G56006407,Bessemer Bend CDP,H76021,0,Bessemer Bend CDP,3
G56006480,Beulah CDP,H76021,1,Beulah CDP,2
G56006770,Big Horn CDP,H76021,0,Big Horn CDP,13
G56007060,Big Piney town,H76021,29,Big Piney town,6
G56008365,Bondurant CDP,H76021,0,Bondurant CDP,0
G56009235,Boulder CDP,H76021,0,Boulder CDP,1
G56009307,Boulder Flats CDP,H76021,3,Boulder Flats CDP,3
G56010175,Brookhurst CDP,H76021,0,Brookhurst CDP,2
G56010685,Buffalo city,H76021,51,Buffalo city,83
G56011120,Burlington town,H76021,0,Burlington town,3
G56011265,Burns town,H76021,0,Burns town,3
G56011700,Byron town,H76021,1,Byron town,11
G56012860,Carpenter CDP,H76021,0,Carpenter CDP,1
G56013005,Carter CDP,H76021,4,Carter CDP,1
G56013150,Casper city,H76021,548,Casper city,482
G56013222,Casper Mountain CDP,H76021,0,Casper Mountain CDP,7
G56013440,Centennial CDP,H76021,0,Centennial CDP,7
G56013900,Cheyenne city,H76021,702,Cheyenne city,632
G56014097,Chugcreek CDP,H76021,0,Chugcreek CDP,0
G56014165,Chugwater town,H76021,0,Chugwater town,4
G56015325,Clearmont town,H76021,0,Clearmont town,1
G56015400,Clearview Acres CDP,H76021,5,Clearview Acres CDP,8
G56015760,Cody city,H76021,116,Cody city,129
G56015905,Cokeville town,H76021,0,Cokeville town,7
G56017210,Cora CDP,H76021,8,Cora CDP,3
G56017645,Cowley town,H76021,0,Cowley town,8
G56018225,Crowheart CDP,H76021,0,Crowheart CDP,4
G56018950,Daniel CDP,H76021,1,Daniel CDP,6
G56019385,Dayton town,H76021,19,Dayton town,18
G56019530,Deaver town,H76021,0,Deaver town,2
G56020110,Diamondville town,H76021,1,Diamondville town,11
G56020690,Dixon town,H76021,0,Dixon town,1
G56021125,Douglas city,H76021,78,Douglas city,58
G56021415,Dubois town,H76021,0,Dubois town,21
G56022720,East Thermopolis town,H76021,3,East Thermopolis town,10
G56023010,Eden CDP,H76021,0,Eden CDP,4
G56023155,Edgerton town,H76021,0,Edgerton town,3
G56024025,Elk Mountain town,H76021,0,Elk Mountain town,4
G56024750,Encampment town,H76021,6,Encampment town,11
G56025185,Esterbrook CDP,H76021,0,Esterbrook CDP,1
G56025330,Ethete CDP,H76021,5,Ethete CDP,10
G56025475,Etna CDP,H76021,0,Etna CDP,0
G56025620,Evanston city,H76021,136,Evanston city,106
G56025765,Evansville town,H76021,0,Evansville town,20
G56025910,Fairview CDP,H76021,10,Fairview CDP,5
G56026055,Farson CDP,H76021,0,Farson CDP,5
G56027650,Fontenelle CDP,H76021,0,Fontenelle CDP,0
G56027940,Fort Bridger CDP,H76021,17,Fort Bridger CDP,3
G56028230,Fort Laramie town,H76021,0,Fort Laramie town,5
G56028665,Fort Washakie CDP,H76021,17,Fort Washakie CDP,9
G56029300,Fox Farm-College CDP,H76021,63,Fox Farm-College CDP,39
G56029390,Fox Park CDP,H76021,0,Fox Park CDP,1
G56029825,Frannie town,H76021,0,Frannie town,4
G56030115,Freedom CDP,H76021,27,Freedom CDP,2
G56030985,Garland CDP,H76021,0,Garland CDP,0
G56031855,Gillette city,H76021,211,Gillette city,160
G56032290,Glendo town,H76021,6,Glendo town,2
G56032435,Glenrock town,H76021,5,Glenrock town,27
G56032870,Granger town,H76021,0,Granger town,0
G56033740,Green River city,H76021,174,Green River city,114
G56033885,Greybull town,H76021,0,Greybull town,23
G56034030,Grover CDP,H76021,0,Grover CDP,2
G56034320,Guernsey town,H76021,10,Guernsey town,20
G56035335,Hanna town,H76021,0,Hanna town,12
G56035552,Hartrandt CDP,H76021,37,Hartrandt CDP,12
G56035625,Hartville town,H76021,0,Hartville town,3
G56036060,Hawk Springs CDP,H76021,4,Hawk Springs CDP,1
G56037510,Hillsdale CDP,H76021,0,Hillsdale CDP,0
G56037727,Hill View Heights CDP,H76021,0,Hill View Heights CDP,4
G56037945,Hoback CDP,H76021,0,Hoback CDP,11
G56038307,Homa Hills CDP,H76021,7,Homa Hills CDP,5
G56038960,Hudson town,H76021,0,Hudson town,6
G56039105,Hulett town,H76021,0,Hulett town,9
G56039250,Huntley CDP,H76021,0,Huntley CDP,0
G56039395,Hyattville CDP,H76021,0,Hyattville CDP,4
G56040120,Jackson town,H76021,120,Jackson town,51
G56040265,James Town CDP,H76021,0,James Town CDP,10
G56040555,Jeffrey City CDP,H76021,0,Jeffrey City CDP,1
G56040945,Johnstown CDP,H76021,0,Johnstown CDP,2
G56041353,Kaycee town,H76021,4,Kaycee town,6
G56041860,Kelly CDP,H76021,0,Kelly CDP,0
G56042005,Kemmerer city,H76021,36,Kemmerer city,30
G56042730,Kirby town,H76021,0,Kirby town,1
G56043455,La Barge town,H76021,0,La Barge town,10
G56043745,La Grange town,H76021,4,La Grange town,6
G56044252,Lakeview North CDP,H76021,0,Lakeview North CDP,5
G56044615,Lance Creek CDP,H76021,0,Lance Creek CDP,1
G56044760,Lander city,H76021,159,Lander city,84
G56045050,Laramie city,H76021,338,Laramie city,219
G56046790,Lingle town,H76021,0,Lingle town,3
G56046935,Little America CDP,H76021,0,Little America CDP,0
G56047370,Lonetree CDP,H76021,0,Lonetree CDP,0
G56047805,Lost Springs town,H76021,0,Lost Springs town,0
G56047950,Lovell town,H76021,1,Lovell town,26
G56048240,Lucerne CDP,H76021,0,Lucerne CDP,12
G56048530,Lusk town,H76021,23,Lusk town,14
G56048675,Lyman town,H76021,49,Lyman town,19
G56049400,McKinnon CDP,H76021,0,McKinnon CDP,0
G56049775,Mammoth CDP,H76021,0,Mammoth CDP,0
G56049980,Manderson town,H76021,0,Manderson town,2
G56050270,Manville town,H76021,0,Manville town,2
G56050415,Marbleton town,H76021,57,Marbleton town,9
G56051285,Meadow Acres CDP,H76021,0,Meadow Acres CDP,6
G56051575,Medicine Bow town,H76021,0,Medicine Bow town,5
G56051720,Meeteetse town,H76021,32,Meeteetse town,5
G56052445,Midwest town,H76021,0,Midwest town,2
G56053460,Mills town,H76021,22,Mills town,40
G56054185,Moorcroft town,H76021,0,Moorcroft town,8
G56054402,Moose Wilson Road CDP,H76021,0,Moose Wilson Road CDP,26
G56055200,Mountain View CDP,H76021,0,Mountain View CDP,3
G56055345,Mountain View town,H76021,0,Mountain View town,12
G56056215,Newcastle city,H76021,70,Newcastle city,37
G56056520,Nordic CDP,H76021,0,Nordic CDP,5
G56056700,North Rock Springs CDP,H76021,38,North Rock Springs CDP,20
G56057375,Oakley CDP,H76021,0,Oakley CDP,1
G56057810,Opal town,H76021,0,Opal town,0
G56058100,Orin CDP,H76021,0,Orin CDP,0
G56058680,Osage CDP,H76021,0,Osage CDP,2
G56058970,Osmond CDP,H76021,27,Osmond CDP,5
G56059332,Owl Creek CDP,H76021,0,Owl Creek CDP,0
G56059985,Parkman CDP,H76021,0,Parkman CDP,2
G56060130,Pavillion town,H76021,0,Pavillion town,3
G56061435,Pine Bluffs town,H76021,12,Pine Bluffs town,15
G56061580,Pinedale town,H76021,72,Pinedale town,16
G56061610,Pine Haven town,H76021,1,Pine Haven town,17
G56062305,Powder River CDP,H76021,2,Powder River CDP,1
G56062450,Powell city,H76021,55,Powell city,77
G56062812,Purple Sage CDP,H76021,0,Purple Sage CDP,6
G56063100,Rafter J Ranch CDP,H76021,0,Rafter J Ranch CDP,13
G56063465,Ralston CDP,H76021,1,Ralston CDP,9
G56063755,Ranchester town,H76021,0,Ranchester town,8
G56063800,Ranchettes CDP,H76021,28,Ranchettes CDP,111
G56063900,Rawlins city,H76021,110,Rawlins city,85
G56064400,Red Butte CDP,H76021,0,Red Butte CDP,7
G56065060,Reliance CDP,H76021,0,Reliance CDP,10
G56066075,Riverside town,H76021,3,Riverside town,2
G56066220,Riverton city,H76021,260,Riverton city,100
G56066655,Robertson CDP,H76021,0,Robertson CDP,1
G56067090,Rock River town,H76021,0,Rock River town,9
G56067235,Rock Springs city,H76021,229,Rock Springs city,166
G56067440,Rolling Hills town,H76021,0,Rolling Hills town,6
G56067670,Ryan Park CDP,H76021,12,Ryan Park CDP,0
G56068685,Saratoga town,H76021,33,Saratoga town,37
G56069700,Shell CDP,H76021,0,Shell CDP,3
G56069845,Sheridan city,H76021,220,Sheridan city,205
G56070570,Shoshoni town,H76021,0,Shoshoni town,5
G56071150,Sinclair town,H76021,7,Sinclair town,5
G56071295,Slater CDP,H76021,0,Slater CDP,2
G56071350,Sleepy Hollow CDP,H76021,3,Sleepy Hollow CDP,10
G56071440,Smoot CDP,H76021,0,Smoot CDP,1
G56071800,South Greeley CDP,H76021,44,South Greeley CDP,33
G56071947,South Park CDP,H76021,21,South Park CDP,19
G56073180,Star Valley Ranch town,H76021,23,Star Valley Ranch town,32
G56073615,Story CDP,H76021,0,Story CDP,25
G56074195,Sundance town,H76021,1,Sundance town,18
G56074775,Superior town,H76021,0,Superior town,3
G56075355,Table Rock CDP,H76021,0,Table Rock CDP,0
G56075572,Taylor CDP,H76021,0,Taylor CDP,1
G56075790,Ten Sleep town,H76021,0,Ten Sleep town,9
G56075935,Teton Village CDP,H76021,5,Teton Village CDP,6
G56076370,Thayne town,H76021,0,Thayne town,5
G56076515,Thermopolis town,H76021,62,Thermopolis town,50
G56077530,Torrington city,H76021,111,Torrington city,92
G56078400,Turnerville CDP,H76021,0,Turnerville CDP,0
G56079125,Upton town,H76021,0,Upton town,11
G56079270,Urie CDP,H76021,0,Urie CDP,1
G56079705,Van Tassell town,H76021,0,Van Tassell town,0
G56080285,Veteran CDP,H76021,4,Veteran CDP,2
G56080575,Vista West CDP,H76021,0,Vista West CDP,6
G56081300,Wamsutter town,H76021,0,Wamsutter town,4
G56081640,Warren AFB CDP,H76021,0,Warren AFB CDP,1
G56081703,Washam CDP,H76021,0,Washam CDP,1
G56082967,Westview Circle CDP,H76021,0,Westview Circle CDP,3
G56083040,Wheatland town,H76021,4,Wheatland town,59
G56083100,Whiting CDP,H76021,0,Whiting CDP,2
G56083765,Wilson CDP,H76021,17,Wilson CDP,19
G56084852,Woods Landing-Jelm CDP,H76021,0,Woods Landing-Jelm CDP,2
G56084925,Worland city,H76021,51,Worland city,71
G56085015,Wright town,H76021,33,Wright town,4
G56086665,Yoder town,H76021,0,Yoder town,3
G56086737,Y-O Ranch CDP,H76021,0,Y-O Ranch CDP,5
G56000245,Afton town,H76022,24,Afton town,30
G56000680,Albany CDP,H76022,0,Albany CDP,3
G56000825,Albin town,H76022,0,Albin town,0
G56001115,Alcova CDP,H76022,0,Alcova CDP,1
G56001695,Alpine town,H76022,38,Alpine town,4
G56001888,Alpine Northeast CDP,H76022,0,Alpine Northeast CDP,6
G56001936,Alpine Northwest CDP,H76022,0,Alpine Northwest CDP,4
G56001985,Alta CDP,H76022,0,Alta CDP,7
G56002877,Antelope Hills CDP,H76022,0,Antelope Hills CDP,2
G56002900,Antelope Valley-Crestview CDP,H76022,29,Antelope Valley-Crestview CDP,12
G56003000,Arapahoe CDP,H76022,0,Arapahoe CDP,26
G56003245,Arlington CDP,H76022,0,Arlington CDP,0
G56003652,Arrowhead Springs CDP,H76022,0,Arrowhead Springs CDP,0
G56003725,Arvada CDP,H76022,0,Arvada CDP,1
G56004015,Atlantic City CDP,H76022,0,Atlantic City CDP,4
G56004160,Auburn CDP,H76022,6,Auburn CDP,6
G56004740,Baggs town,H76022,0,Baggs town,6
G56004885,Bairoil town,H76022,0,Bairoil town,2
G56005245,Bar Nunn town,H76022,0,Bar Nunn town,23
G56005320,Basin town,H76022,71,Basin town,32
G56005625,Bear River town,H76022,0,Bear River town,3
G56006045,Bedford CDP,H76022,0,Bedford CDP,2
G56006407,Bessemer Bend CDP,H76022,0,Bessemer Bend CDP,8
G56006480,Beulah CDP,H76022,0,Beulah CDP,1
G56006770,Big Horn CDP,H76022,16,Big Horn CDP,5
G56007060,Big Piney town,H76022,0,Big Piney town,8
G56008365,Bondurant CDP,H76022,0,Bondurant CDP,1
G56009235,Boulder CDP,H76022,0,Boulder CDP,2
G56009307,Boulder Flats CDP,H76022,13,Boulder Flats CDP,6
G56010175,Brookhurst CDP,H76022,0,Brookhurst CDP,4
G56010685,Buffalo city,H76022,94,Buffalo city,92
G56011120,Burlington town,H76022,12,Burlington town,5
G56011265,Burns town,H76022,0,Burns town,9
G56011700,Byron town,H76022,56,Byron town,5
G56012860,Carpenter CDP,H76022,0,Carpenter CDP,2
G56013005,Carter CDP,H76022,0,Carter CDP,0
